course_title,taught_how,subject,number,co_requisites,prerequisites,college,department,credit_hours,id
DIGITAL ANIMATION I,Lecture,ART,235N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Art', '231L', 'Undergraduate', 'D', '']]",Communication and The Arts CO,School Communication Arts CO,3,511
ACCOUNTING,On Line Class,MBA,667N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Masters - MBA', '660N', 'Graduate', 'C', ''], ['And', '', '', '', 'Masters - MBA', '665N', 'Graduate', 'C', '']]",MBA MB,MBA MB,3,508
ST:RELIGION/AMERICAN CULTURE,Lecture,HIST,392L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '(', '', '', 'History', '101L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '123L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '124L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '130L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '135L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '140L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '141L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '142L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '201L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '205L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '210L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '215L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '216L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '217L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '218L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '219L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '220L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '222L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '223L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '225L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '226L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '227L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '228L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '229L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '230L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '232L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '234L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '236L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '240L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '242L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '244L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '247L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '248L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '249L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '250L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '251L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '252L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '255L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '256L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '258L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '260L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '261L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '262L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '263L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '266L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '267L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '268L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '269L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '270L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '271L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '272L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '274L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '275L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '280L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '285L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '286L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '292L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '293L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '294L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '295L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '296L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '297L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '298L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '299L', 'Undergraduate', 'D', ')'], ['And', '(', '', '', 'History', '201L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '205L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '210L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '215L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '216L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '217L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '218L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '219L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '220L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '222L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '223L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '225L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '226L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '227L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '228L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '229L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '230L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '232L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '234L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '236L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '240L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '242L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '244L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '247L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '248L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '249L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '250L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '251L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '252L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '255L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '256L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '258L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '260L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '261L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '262L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '263L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '266L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '267L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '268L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '269L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '270L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '271L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '272L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '274L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '275L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '280L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '285L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '286L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '292L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '293L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '294L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '295L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '296L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '297L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '298L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '299L', 'Undergraduate', 'D', ')']]",Liberal Arts LA,School of Liberal Arts LA,3,365
STEM1-ELEMENTARY TEACHING,Lecture,EDUC,323N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Education', '101L', 'Undergraduate', 'C+', ''], ['And', '', '', '', 'Psychology', '207L', 'Undergraduate', 'C+', ''], ['And', '', '', '', 'Psychology', '317L', 'Undergraduate', 'C+', ''], ['And', '', '', '', 'Education', '324N', 'Undergraduate', 'C+', '']]",Behavioral and Social Science SB,School Behavioral/Social Sci SB,3,510
SOCWELFAR/POL-ANA,Marist Abroad,SOCW,344L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Sociology', '101L', 'Undergraduate', 'C', ''], ['And', '', '', '', 'Social Work', '230L', 'Undergraduate', 'C', '']]",Behavioral and Social Science SB,School Behavioral/Social Sci SB,3,512
MODRN POLIT THGHT,Lecture,POSC,233L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Political Science', '112L', 'Undergraduate', 'D', '']]",Liberal Arts LA,School of Liberal Arts LA,3,513
INTERM PHOTO,Lecture,ART,240N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Art', '145N', 'Undergraduate', 'D', '']]",Communication and The Arts CO,School Communication Arts CO,3,514
MC SINGERS-MEN,Lecture,MUS,250N,,,Communication and The Arts CO,School Communication Arts CO,1,518
COM INTERNSHIP,Internship,COM,404N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Career Development', '100N', 'Undergraduate', 'D', '']]",Communication and The Arts CO,School Communication Arts CO,2,519
CORP FINANCE,Lecture,BUS,421N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Business', '320N', 'Undergraduate', 'D', ''], ['And', '(', '', '', 'Mathematics', '115L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Mathematics', '241L', 'Undergraduate', 'D', ')']]",Management SM,School of Management SM,3,516
MEDIEVAL ART,Marist Abroad,ART,245L,,,Communication and The Arts CO,School Communication Arts CO,3,524
MC SINGERS-WOMEN,Lecture,MUS,251N,,,Communication and The Arts CO,School Communication Arts CO,1,525
HUM BEH-SOC ENV,Lecture,SOCW,345L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Social Work', '230L', 'Undergraduate', 'C', '']]",Behavioral and Social Science SB,School Behavioral/Social Sci SB,3,522
MARKETING MANAGEMENT,On Line Class,MBA,668N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '(', '', '', 'Masters - MBA', '601N', 'Graduate', 'C', ''], ['Or', '', '', '', 'Masters - MBA', '660N', 'Graduate', 'C', ')'], ['And', '(', '', '', 'Masters - MBA', '664N', 'Graduate', 'C', ''], ['Or', '', '', '', 'Masters - MBA', '515N', 'Graduate', 'C', ')'], ['And', '', '', '', 'Masters - MBA', '665N', 'Graduate', 'C', '']]",MBA MB,MBA MB,3,517
APPAREL SUPPLY CHAIN MGMT,Lecture,FASH,318N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Fashion', '300N', 'Undergraduate', 'D', ''], ['And', '(', '', '', 'Fashion', '100N', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Fashion', '100L', 'Undergraduate', 'D', ')']]",Communication and The Arts CO,School Communication Arts CO,3,521
STEM II ELEMENTARY TEACHING,Lecture,EDUC,324N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Education', '101L', 'Undergraduate', 'C+', ''], ['And', '', '', '', 'Psychology', '207L', 'Undergraduate', 'C+', ''], ['And', '', '', '', 'Psychology', '317L', 'Undergraduate', 'C+', ''], ['And', '', '', '', 'Education', '323N', 'Undergraduate', 'C+', '']]",Behavioral and Social Science SB,School Behavioral/Social Sci SB,3,520
COM INTERNSHIP,Internship,COM,405N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Career Development', '100N', 'Undergraduate', 'D', '']]",Communication and The Arts CO,School Communication Arts CO,5,526
MC FRESH WMAN'S CHOIR,Lecture,MUS,252N,,,Communication and The Arts CO,School Communication Arts CO,1,527
ST:SOC WORK/HLTH & MENTAL HLTH,Marist Abroad,SOCW,392L,,,Behavioral and Social Science SB,School Behavioral/Social Sci SB,3,528
CROSSROADS OF FAITH,Marist Abroad,ART,248L,,,Communication and The Arts CO,School Communication Arts CO,3,530
FASHION ECOMMERCE,Lecture,FASH,323N,,,Communication and The Arts CO,School Communication Arts CO,3,531
FINANCE FOR ENTREPRENEURS,Lecture,BUS,423N,,,Management SM,School of Management SM,3,532
MC CHAPEL CHOIR,Lecture,MUS,253N,,,Communication and The Arts CO,School Communication Arts CO,1,535
ST:DISABILITY AWARENESS,Lecture,SOCW,393L,,,Behavioral and Social Science SB,School Behavioral/Social Sci SB,3,536
COMM INTERNSHIP,Internship,COM,406N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Career Development', '100N', 'Undergraduate', 'D', '']]",Communication and The Arts CO,School Communication Arts CO,9,534
CHINESE ART,Marist Abroad,ART,256L,,,Communication and The Arts CO,School Communication Arts CO,3,537
POLITICAL RESEARCH METHODS,Lecture,POSC,235L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '(', '', '', 'Political Science', '110L', 'Undergraduate', 'D', ''], ['And', '', '', '', 'Political Science', '111L', 'Undergraduate', 'D', ')'], ['Or', '(', '', '', 'Political Science', '110L', 'Undergraduate', 'D', ''], ['And', '', '', '', 'Political Science', '112L', 'Undergraduate', 'D', ')'], ['Or', '(', '', '', 'Political Science', '110L', 'Undergraduate', 'D', ''], ['And', '', '', '', 'Political Science', '113L', 'Undergraduate', 'D', ')'], ['Or', '(', '', '', 'Political Science', '111L', 'Undergraduate', 'D', ''], ['And', '', '', '', 'Political Science', '112L', 'Undergraduate', 'D', ')'], ['Or', '(', '', '', 'Political Science', '111L', 'Undergraduate', 'D', ''], ['And', '', '', '', 'Political Science', '113L', 'Undergraduate', 'D', ')'], ['Or', '(', '', '', 'Political Science', '112L', 'Undergraduate', 'D', ''], ['And', '', '', '', 'Political Science', '113L', 'Undergraduate', 'D', ')']]",Liberal Arts LA,School of Liberal Arts LA,4,523
FINANCE,On Line Class,MBA,669N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '(', '', '', 'Masters - MBA', '601N', 'Graduate', 'C', ''], ['Or', '', '', '', 'Masters - MBA', '660N', 'Graduate', 'C', ')'], ['And', '(', '', '', 'Masters - MBA', '664N', 'Graduate', 'C', ''], ['Or', '', '', '', 'Masters - MBA', '515N', 'Graduate', 'C', ')'], ['And', '', '', '', 'Masters - MBA', '665N', 'Graduate', 'C', ''], ['And', '', '', '', 'Masters - MBA', '667N', 'Graduate', 'C', '']]",MBA MB,MBA MB,3,529
B-2 CHILDHOOD EDUCATION,Lecture,EDUC,340N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Education', '101L', 'Undergraduate', 'C+', ''], ['And', '(', '', '', 'Education', '150L', 'Undergraduate', 'C+', ''], ['Or', '', '', '', 'Education', '150N', 'Undergraduate', 'C+', ')']]",Behavioral and Social Science SB,School Behavioral/Social Sci SB,3,533
MC CHAMBER SINGERS,Lecture,MUS,256N,,,Communication and The Arts CO,School Communication Arts CO,1,540
ST:TRAUMA INFORMED PRACTICE,Lecture,SOCW,394L,,,Behavioral and Social Science SB,School Behavioral/Social Sci SB,3,541
PRIVATE LABEL DVLPMNT,Lorenzo di Medici,FASH,325N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Fashion', '300N', 'Undergraduate', 'D', '']]",Communication and The Arts CO,School Communication Arts CO,3,538
INVESTMENT PRACTICUM-EQUITIES,Lecture,BUS,426N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Business', '320N', 'Undergraduate', 'D', '']]",Management SM,School of Management SM,3,539
HIST OF COSTUME,Lecture,ART,281L,,,Communication and The Arts CO,School Communication Arts CO,3,542
ST:CHAMBER STRINGS,Lecture,MUS,291N,,,Communication and The Arts CO,School Communication Arts CO,1,547
INTRO PUBLIC POL,Lecture,POSC,240L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Political Science', '110L', 'Undergraduate', 'D', '']]",Liberal Arts LA,School of Liberal Arts LA,3,543
COMM INTERNSHIP,Internship,COM,408N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Career Development', '100N', 'Undergraduate', 'D', '']]",Communication and The Arts CO,School Communication Arts CO,12,546
FASH BRAND & LICENSING,Lorenzo di Medici,FASH,341N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Fashion', '265N', 'Undergraduate', 'D', '']]",Communication and The Arts CO,School Communication Arts CO,3,549
INVEST PRACT-FIXED INCOME,Lecture,BUS,427N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Business', '320N', 'Undergraduate', 'D', '']]",Management SM,School of Management SM,3,550
TEACH OF LANG ARTS,Hybrid Lecture/Online,EDUC,350N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Psychology', '207L', 'Undergraduate', 'C+', ''], ['And', '', '', '', 'Psychology', '317L', 'Undergraduate', 'C+', ''], ['And', '', '', '', 'Education', '101L', 'Undergraduate', 'C+', '']]",Behavioral and Social Science SB,School Behavioral/Social Sci SB,3,545
SOC WORK W/DIV POPS,Marist Abroad,SOCW,395L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Sociology', '336L', 'Undergraduate', 'C', ''], ['And', '', '', '', 'Social Work', '330L', 'Undergraduate', 'C', ''], ['And', '', '', '', 'Social Work', '345L', 'Undergraduate', 'C', '']]",Behavioral and Social Science SB,School Behavioral/Social Sci SB,3,548
ST: CONTEMPORARY ARCHITECTURE,Marist Abroad,ART,292L,,,Communication and The Arts CO,School Communication Arts CO,3,551
ST:INST SKILL BRASS/WOODWIND,Lecture,MUS,292L,,,Communication and The Arts CO,School Communication Arts CO,3,552
OPERATIONS MANAGEMENT,On Line Class,MBA,670N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '(', '', '', 'Masters - MBA', '660N', 'Graduate', 'C', ''], ['Or', '', '', '', 'Masters - MBA', '601N', 'Graduate', 'C', ')'], ['And', '(', '', '', 'Masters - MBA', '664N', 'Graduate', 'C', ''], ['Or', '', '', '', 'Masters - MBA', '515N', 'Graduate', 'C', ')'], ['And', '', '', '', 'Masters - MBA', '665N', 'Graduate', 'C', ''], ['And', '', '', '', 'Masters - MBA', '667N', 'Graduate', 'C', '']]",MBA MB,MBA MB,3,544
PUBLIC OPINION+POLITICS,Marist Abroad,POSC,289L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Political Science', '110L', 'Undergraduate', 'D', '']]",Liberal Arts LA,School of Liberal Arts LA,3,553
ST:SOCIAL WORK INTERNSHIP,Marist Abroad,SOCW,398N,,,Behavioral and Social Science SB,School Behavioral/Social Sci SB,6,556
ST:ART,Marist Abroad,ART,294L,,,Communication and The Arts CO,School Communication Arts CO,3,557
