course_title,taught_how,subject,number,co_requisites,prerequisites,college,department,credit_hours,id
INTERNSHIP IN SCH PSYC 1,Lecture,PSYH,710N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Masters - School Psychology', '611N', 'Graduate', 'C', '']]",MA School Psychology BZ,MA School Psychology BZ,3,764
ST:STRATEGIES FOR URBAN LIVING,Marist Abroad,SOC,292L,,,Behavioral and Social Science SB,School Behavioral/Social Sci SB,3,766
ST: CULTURE OF FOOD & WINE,Marist Abroad,CSSP,392L,,,Liberal Arts LA,School of Liberal Arts LA,3,767
INTRO TO JOURNALISM,Lecture,COM,242L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '(', '', '', 'English', '117L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'English-ESOL', '117L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'English', '120L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'English-Honors', '120L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'English-ESOL', '120L', 'Undergraduate', 'D', ')'], ['And', '', '', '', 'Communication', '102L', 'Undergraduate', 'D', '']]",Communication and The Arts CO,School Communication Arts CO,3,763
METHODS INC SECOND EDU,Lecture,MATA,508N,,,MA Teaching BT,MA in Teaching BT,3,769
SPORTS IN SOCIETY,Lecture,SOC,301L,,,Behavioral and Social Science SB,School Behavioral/Social Sci SB,3,770
HUMAN NUTRITION,Marist Abroad,BIOL,203L,,,Science SI,School of Science SI,3,772
ST: ELEM CZECH LANG&CULTURE,Marist Abroad,CSSZ,192L,,,Liberal Arts LA,School of Liberal Arts LA,3,773
CURR STRAT STU W/SPEC NEEDS,Lecture,MATA,510L,,,MA Teaching BT,MA in Teaching BT,3,774
SOCIAL INEQUALITY,On Line Class,SOC,336L,,,Behavioral and Social Science SB,School Behavioral/Social Sci SB,3,775
PLANT BIOLOGY,Marist Abroad,BIOL,211L,,,Science SI,School of Science SI,4,776
PRODUCT DEVELPMNT,On Line Class,FASH,300N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Fashion', '200N', 'Undergraduate', 'D', ''], ['And', '', '', '', 'Fashion', '245N', 'Undergraduate', 'D', ''], ['And', '', '', '', 'Fashion', '235N', 'Undergraduate', 'D', ''], ['And', '(', '', '', 'Fashion', '100N', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Fashion', '100L', 'Undergraduate', 'D', ')']]",Communication and The Arts CO,School Communication Arts CO,3,771
ST: KOREAN ELEMENTS I,Marist Abroad,CSKO,192L,,,Liberal Arts LA,School of Liberal Arts LA,4,777
EDU ASSESSMENT & EVAL,Lecture,MATA,605L,,,MA Teaching BT,MA in Teaching BT,3,779
LIFE ON EARTH,Lecture,BIOL,214L,,,Science SI,School of Science SI,3,780
JOURNALISM SKILLS,Lecture,COM,243L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Communication', '103L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Media Studies & Production', '103L', 'Undergraduate', 'D', '']]",Communication and The Arts CO,School Communication Arts CO,3,778
INTRO TO DATA ANALYSIS,Lecture,DATA,220L,,,Computer Science/ Mathematics CC,School Computer Sci/ Math CC,4,781
SPEC TOPICS SOC I,Marist Abroad,SOC,392L,,,Behavioral and Social Science SB,School Behavioral/Social Sci SB,3,782
METHODS INC SECONDARY EDU II,Lecture,MATA,606N,,,MA Teaching BT,MA in Teaching BT,3,783
"MERCH, PLAN & CONTROL",Marist Abroad,FASH,304N,,,Communication and The Arts CO,School Communication Arts CO,3,784
"SEX,EVOLUTION BE",Lorenzo di Medici,BIOL,232L,,,Science SI,School of Science SI,3,785
SOCIAL THEORY,Marist Abroad,SOC,440L,,,Behavioral and Social Science SB,School Behavioral/Social Sci SB,3,787
SP TOP: PHYS ED,Lorenzo di Medici,PHED,392N,,,Science SI,School of Science SI,3,789
"SPORTS,CULT,COMM",Lecture,COM,260L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Communication', '102L', 'Undergraduate', 'D', '']]",Communication and The Arts CO,School Communication Arts CO,3,786
HUMAN BIOLOGY,Lecture,BIOL,237L,,,Science SI,School of Science SI,3,790
DATA VISUALIZATION,Lecture,DATA,300L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Computing Technology', '120L', 'Undergraduate', 'D', ''], ['And', '', '', '', 'Data Science+Analytics', '220L', 'Undergraduate', 'D', ''], ['Or', '(', '', '', 'Computing Technology', '106L', 'Undergraduate', 'D', ''], ['And', '', '', '', 'Computing Technology', '107L', 'Undergraduate', 'D', ')']]",Computer Science/ Mathematics CC,School Computer Sci/ Math CC,3,788
PRIN PROB/COACHNG,Lecture,PHED,410N,,,Science SI,School of Science SI,3,792
SUSTAINABLITY IN FASH,Marist Abroad,FASH,306L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Fashion', '100L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Fashion', '100N', 'Undergraduate', 'D', '']]",Communication and The Arts CO,School Communication Arts CO,3,791
ST: BIOLOGY OF PLANTS,Lecture,BIOL,292L,,,Science SI,School of Science SI,3,795
MACHINE LEARNING,Lecture,DATA,440L,,,Computer Science/ Mathematics CC,School Computer Sci/ Math CC,4,796
CRITICAL INQUIRY II,Lecture,PHTH,610N,,,Dr Physical Therapy PT,Dr. Physical Therapy PT,3,797
SOC RESEARCH METH,Lecture,SOC,480L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Sociology', '101L', 'Undergraduate', 'C', ''], ['And', '', '', '', 'Sociology', '440L', 'Undergraduate', 'C', ''], ['And', '', '', '', 'Sociology', '336L', 'Undergraduate', 'C', '']]",Behavioral and Social Science SB,School Behavioral/Social Sci SB,3,794
ORGANIZATION COMM,Marist Abroad,COM,270L,,,Communication and The Arts CO,School Communication Arts CO,3,798
INTRO CLINICAL DECISION MAKING,Lecture,PHTH,611N,,,Dr Physical Therapy PT,Dr. Physical Therapy PT,2,801
APPAREL DEV III,Lorenzo di Medici,FASH,310N,,,Communication and The Arts CO,School Communication Arts CO,3,803
SOC OF IMMIGRATATION MODERN WD,Marist Abroad,ISOC,105L,,,Behavioral and Social Science SB,School Behavioral/Social Sci SB,4,802
ST:FREE CULTURES,Marist Abroad,COM,292L,,,Communication and The Arts CO,School Communication Arts CO,3,804
DATA MINING & PRED ANALYTICS,On Line Class,DATA,450L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Data Science+Analytics', '220L', 'Undergraduate', 'D', '']]",Computer Science/ Mathematics CC,School Computer Sci/ Math CC,3,800
CLINICAL SKILLS II,Lecture,PHTH,612N,,,Dr Physical Therapy PT,Dr. Physical Therapy PT,4,805
MPORIUM: RETAIL ENTPRNSHP,Marist Abroad,FASH,315N,,,Communication and The Arts CO,School Communication Arts CO,3,806
MASS COMM LAW,Marist Abroad,COM,300L,,,Communication and The Arts CO,School Communication Arts CO,3,808
ELEM SPANISH I,Lecture,SPAN,101L,,,Liberal Arts LA,School of Liberal Arts LA,3,807
PRINC MICROECONOM,Lecture,ECON,103L,,,Management SM,School of Management SM,3,809
MICROBIOLOGY,Lecture,BIOL,312L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Biology', '130L', 'Undergraduate', 'C', ''], ['And', '', '', '', 'Biology', '131L', 'Undergraduate', 'C', ''], ['And', '', '', '', 'Chemistry', '131L', 'Undergraduate', 'D', ''], ['Or', '(', '', '', 'Chemistry', '111L', 'Undergraduate', 'D', ''], ['And', '', '', '', 'Chemistry', '115L', 'Undergraduate', 'D', ')'], ['And', '', '', '', 'Chemistry', '132L', 'Undergraduate', 'D', ''], ['Or', '(', '', '', 'Chemistry', '112L', 'Undergraduate', 'D', ''], ['And', '', '', '', 'Chemistry', '116L', 'Undergraduate', 'D', ')']]",Science SI,School of Science SI,4,799
MOVEMENT SCIENCE II,Lecture,PHTH,614N,,,Dr Physical Therapy PT,Dr. Physical Therapy PT,2,810
PERSUASION,Marist Abroad,COM,302L,,,Communication and The Arts CO,School Communication Arts CO,3,811
ELEM SPANISH II,Lecture,SPAN,102L,,,Liberal Arts LA,School of Liberal Arts LA,3,813
THERAPEUTIC EXERCISE,Lecture,PHTH,615N,,,Dr Physical Therapy PT,Dr. Physical Therapy PT,2,814
FDR SEMINAR,Lecture,HIST,413L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'History', '304L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '305L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '307L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '308L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '309L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '310L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '311L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '312L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '313L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '314L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '316L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '318L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '320L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '321L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '325L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '326L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '330L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '331L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '332L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '336L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '340L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '341L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '342L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '343L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '345L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '347L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '348L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '349L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '355L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '360L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '364L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '366L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '368L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '369L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '371L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '373L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '375L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '381L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '382L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '383L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '384L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '385L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '386L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '387L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '388L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '389L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '390L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '391L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '392L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '393L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '394L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '395N', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '396N', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '397N', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '398N', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '399N', 'Undergraduate', 'D', '']]",Liberal Arts LA,School of Liberal Arts LA,3,768
APPAREL SUPPLY CHAIN MGMT,Lecture,FASH,318N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Fashion', '300N', 'Undergraduate', 'D', ''], ['And', '(', '', '', 'Fashion', '100N', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Fashion', '100L', 'Undergraduate', 'D', ')']]",Communication and The Arts CO,School Communication Arts CO,3,812
INTER SPANISH I,Lecture,SPAN,105L,,,Liberal Arts LA,School of Liberal Arts LA,3,816
MUSCULOSKELETAL MGMT I,Lecture,PHTH,616N,,,Dr Physical Therapy PT,Dr. Physical Therapy PT,3,817
IMMUNOLOGY,Marist Abroad,BIOL,315L,,,Science SI,School of Science SI,3,818
COMM INTERNSHIP,Internship,COM,306N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Career Development', '100N', 'Undergraduate', 'D', '']]",Communication and The Arts CO,School Communication Arts CO,1,815
RESEARCH:THEORY & APPLICATION,On Line Class,MATA,660L,,,MA Teaching BT,MA in Teaching BT,3,820
CARDIOPULMONARY PNT MGMT,Lecture,PHTH,627N,,,Dr Physical Therapy PT,Dr. Physical Therapy PT,3,822
FASHION ECOMMERCE,Lecture,FASH,323N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Fashion', '265N', 'Undergraduate', 'D', '']]",Communication and The Arts CO,School Communication Arts CO,3,821
ST:HEALTH & MEDICAL COMM,Lecture,COM,307L,,,Communication and The Arts CO,School Communication Arts CO,3,824
EXCURS-CLASSICAL,Lorenzo di Medici,MATH,110L,,,Computer Science/ Mathematics CC,School Computer Sci/ Math CC,3,823
INTEGUMENTARY PNT MGMT,Lecture,PHTH,628N,,,Dr Physical Therapy PT,Dr. Physical Therapy PT,2,826
PRIVATE LABEL DVLPMNT,Lorenzo di Medici,FASH,325N,,,Communication and The Arts CO,School Communication Arts CO,3,827
INTER SPAN II,Lecture,SPAN,106L,,,Liberal Arts LA,School of Liberal Arts LA,3,829
COMM INTERNSHIP,Internship,COM,308N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Career Development', '100N', 'Undergraduate', 'D', '']]",Communication and The Arts CO,School Communication Arts CO,3,828
PHARMACOLOGY IN PHY TRPY,Lecture,PHTH,629N,,,Dr Physical Therapy PT,Dr. Physical Therapy PT,1,830
FASH BRAND & LICENSING,Lorenzo di Medici,FASH,341N,,,Communication and The Arts CO,School Communication Arts CO,3,831
GENETICS,Lecture,BIOL,320L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Biology', '130L', 'Undergraduate', 'C', ''], ['And', '', '', '', 'Biology', '131L', 'Undergraduate', 'C', ''], ['And', '', '', '', 'Chemistry', '131L', 'Undergraduate', 'D', ''], ['Or', '(', '', '', 'Chemistry', '111L', 'Undergraduate', 'D', ''], ['And', '', '', '', 'Chemistry', '115L', 'Undergraduate', 'D', ')'], ['And', '', '', '', 'Chemistry', '132L', 'Undergraduate', 'D', ''], ['Or', '(', '', '', 'Chemistry', '112L', 'Undergraduate', 'D', ''], ['And', '', '', '', 'Chemistry', '116L', 'Undergraduate', 'D', ')']]",Science SI,School of Science SI,4,825
COMM IN THE SPAN-SPEAK WRLD,Lecture,SPAN,201L,,,Liberal Arts LA,School of Liberal Arts LA,3,832
CALC:MGMT APPLCTN,Lecture,MATH,115L,,,Computer Science/ Mathematics CC,School Computer Sci/ Math CC,3,833
PHY THERAPIST AS AN EDUCATOR,Lecture,PHTH,630N,,,Dr Physical Therapy PT,Dr. Physical Therapy PT,2,834
PRINC MACROECONOM,Marist Abroad,ECON,104L,,,Management SM,School of Management SM,3,835
COMM INTERNSHIP,Internship,COM,309N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Career Development', '100N', 'Undergraduate', 'D', '']]",Communication and The Arts CO,School Communication Arts CO,6,836
FICTION AND EXPRESSION,Lecture,SPAN,202L,,,Liberal Arts LA,School of Liberal Arts LA,3,838
HEALTH PROMOTION & WELLNESS I,Lecture,PHTH,631N,,,Dr Physical Therapy PT,Dr. Physical Therapy PT,1,839
INTERDISCIPLINARY DESIGN,Marist Abroad,FASH,351L,,,Communication and The Arts CO,School Communication Arts CO,3,840
SPAN-HISPANICS I,Lecture,SPAN,210L,,,Liberal Arts LA,School of Liberal Arts LA,3,841
CLINICAL EDUCATION II,Lecture,PHTH,632N,,,Dr Physical Therapy PT,Dr. Physical Therapy PT,6,842
MEDIA STRATEGY,Marist Abroad,COM,314L,,,Communication and The Arts CO,School Communication Arts CO,3,843
EVOLUTION,Lecture,BIOL,321L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Biology', '130L', 'Undergraduate', 'C', ''], ['And', '', '', '', 'Biology', '131L', 'Undergraduate', 'C', ''], ['And', '', '', '', 'Chemistry', '131L', 'Undergraduate', 'D', ''], ['Or', '(', '', '', 'Chemistry', '111L', 'Undergraduate', 'D', ''], ['And', '', '', '', 'Chemistry', '115L', 'Undergraduate', 'D', ')'], ['And', '', '', '', 'Chemistry', '132L', 'Undergraduate', 'D', ''], ['Or', '(', '', '', 'Chemistry', '112L', 'Undergraduate', 'D', ''], ['And', '', '', '', 'Chemistry', '116L', 'Undergraduate', 'D', ')']]",Science SI,School of Science SI,3,837
"BUYING, PLAN & ALLOCATION",Lorenzo di Medici,FASH,355N,,,Communication and The Arts CO,School Communication Arts CO,3,844
CULTURES OF SPAIN,Lecture,SPAN,250L,,,Liberal Arts LA,School of Liberal Arts LA,3,845
CLINICAL EDUCATION IV,Lecture,PHTH,712N,,,Dr Physical Therapy PT,Dr. Physical Therapy PT,7,846
ADV INT SPAN II,Marist Abroad,SPAN,306L,,,Liberal Arts LA,School of Liberal Arts LA,3,848
PRE-CALCULUS,School College,MATH,120L,,,Computer Science/ Mathematics CC,School Computer Sci/ Math CC,3,849
ROUNDS II,Lecture,PHTH,713N,,,Dr Physical Therapy PT,Dr. Physical Therapy PT,1,850
ECON-SOCIAL ISSUES,Lecture,ECON,150L,,,Management SM,School of Management SM,3,851
ST:JOURNALISM&SOCIAL MEDIA,Marist Abroad,COM,317L,,,Communication and The Arts CO,School Communication Arts CO,3,852
MOBILE CONSUMER,On Line Class,FASH,368N,,,Communication and The Arts CO,School Communication Arts CO,3,853
PROFESSIONAL SPANISH,Lecture,SPAN,312L,,,Liberal Arts LA,School of Liberal Arts LA,3,854
ECOLOGY:PRIN&PRACT,Lecture,BIOL,360L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Biology', '130L', 'Undergraduate', 'C', ''], ['And', '', '', '', 'Biology', '131L', 'Undergraduate', 'C', ''], ['And', '', '', '', 'Chemistry', '131L', 'Undergraduate', 'D', ''], ['Or', '(', '', '', 'Chemistry', '111L', 'Undergraduate', 'D', ''], ['And', '', '', '', 'Chemistry', '115L', 'Undergraduate', 'D', ')']]",Science SI,School of Science SI,4,847
CAPSTONE,Lecture,PHTH,714N,,,Dr Physical Therapy PT,Dr. Physical Therapy PT,1,855
INTRO-STATIST I,Lecture,MATH,130L,,,Computer Science/ Mathematics CC,School Computer Sci/ Math CC,3,858
KNITWEAR DESIGN,Lecture,FASH,370N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Fashion', '200N', 'Undergraduate', 'D', '']]",Communication and The Arts CO,School Communication Arts CO,3,856
CUMULATIVE EXAM,Lecture,PHTH,715N,,,Dr Physical Therapy PT,Dr. Physical Therapy PT,1,860
EXP HISPANIC LIT,Lecture,SPAN,315L,,,Liberal Arts LA,School of Liberal Arts LA,3,861
ST: INTRO TO ECOLOGY,Marist Abroad,BIOL,392L,,,Science SI,School of Science SI,3,862
INTERMED MICROECON,Lecture,ECON,303L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '(', '', '', 'Economics', '103L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Economics', '102L', 'Undergraduate', 'D', ')'], ['And', '(', '', '', 'Economics', '101L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Economics', '104L', 'Undergraduate', 'D', ')']]",Management SM,School of Management SM,3,857
ST:COM & GLOBAL COMPETENCE,Marist Abroad,COM,319L,,,Communication and The Arts CO,School Communication Arts CO,3,859
HIST OF MODERN FASHION,Lorenzo di Medici,FASH,381L,,,Communication and The Arts CO,School Communication Arts CO,3,863
PHYSICAL DIAGNOSTICS,Lecture,PA,604N,,,MS Physician Assistant Studies PA,Physicians Assistant Studies PA,3,864
INTERN IN SPANISH,Internship,SPAN,396N,,,Liberal Arts LA,School of Liberal Arts LA,3,865
SCREENWRITING,Lorenzo di Medici,COM,321L,,,Communication and The Arts CO,School Communication Arts CO,3,867
PHYSICAL DIGNOSTICS LAB,Lecture,PA,605N,,,MS Physician Assistant Studies PA,Physicians Assistant Studies PA,2,869
